label,device_id,start_time_iso,duration_ms,accel,gyro,orientation,mag,gravity
move_1,1,2025-12-25T13:22:31.980Z,1000,"[{""t"":9,""ax"":0.2019691178910434,""ay"":-0.18195961843281983,""az"":1.228736908313632},{""t"":24,""ax"":-1.2204432733513415,""ay"":-0.07040178915522992,""az"":-0.7796890724778175},{""t"":42,""ax"":-2.260228073996305,""ay"":-0.112044443750754,""az"":-1.3588812915742396},{""t"":59,""ax"":-1.7033825651340186,""ay"":-0.020975933337584136,""az"":-0.09450491460263728},{""t"":75,""ax"":-1.4653729965686797,""ay"":-0.20945662410221993,""az"":1.2273071677714587},{""t"":92,""ax"":-2.1976767791457474,""ay"":-0.326294512674585,""az"":1.3268126671403646},{""t"":109.00000000001455,""ax"":-4.225483313842117,""ay"":-0.4427495759418234,""az"":1.999322052359581},{""t"":125,""ax"":-7.474269712984562,""ay"":-1.2342547949522733,""az"":2.9851947916835546},{""t"":142,""ax"":-9.83022259876728,""ay"":-2.150385012747347,""az"":3.2454397190630435},{""t"":159,""ax"":-14.40463479335308,""ay"":-3.9826112538069482,""az"":0.8692547771126031},{""t"":175,""ax"":-17.178469392335415,""ay"":-3.7039419042035937,""az"":-1.7715397171676157},{""t"":192,""ax"":-17.04438474701643,""ay"":-3.387074341370165,""az"":-3.0059914959967133},{""t"":209,""ax"":-15.605618017822502,""ay"":-3.5584342398554085,""az"":-7.756515459769964},{""t"":225.00000000001455,""ax"":-15.234066678643226,""ay"":-3.586529284483194,""az"":-11.16748827086091},{""t"":242,""ax"":-13.540969799071549,""ay"":-3.3054443981707093,""az"":-11.895611991274356},{""t"":258,""ax"":-6.433570573973656,""ay"":-2.523021516814828,""az"":-17.37210512777567},{""t"":275,""ax"":1.1009948369543998,""ay"":-0.9536692364640533,""az"":-26.38748550761938},{""t"":292,""ax"":3.74714274802655,""ay"":0.074789064328745,""az"":-30.28363486802578},{""t"":309,""ax"":5.528152596589923,""ay"":4.149907848376036,""az"":-31.87015353336334},{""t"":325,""ax"":9.444615261706709,""ay"":9.577657119974493,""az"":-30.92315792944431},{""t"":342,""ax"":12.287359730786084,""ay"":12.523933275198935,""az"":-29.883115793037412},{""t"":359.00000000001455,""ax"":16.88209224434495,""ay"":18.5848197065711,""az"":-27.101621619212626},{""t"":375,""ax"":18.175636848133802,""ay"":22.791083648419377,""az"":-17.84661532164812},{""t"":392,""ax"":18.53970279999375,""ay"":24.720106422150135,""az"":-13.367730370450019},{""t"":409,""ax"":18.162170632839203,""ay"":27.718126208615303,""az"":-10.365471631240844},{""t"":425,""ax"":16.466055282229185,""ay"":30.254027665269373,""az"":-2.823462260982394},{""t"":442,""ax"":15.115273125958442,""ay"":30.87925799744129,""az"":-0.1966676504820585},{""t"":458,""ax"":11.430712506312132,""ay"":32.134846087801456,""az"":5.07486814609766},{""t"":475.00000000001455,""ax"":8.296445343536138,""ay"":31.525393170475958,""az"":9.747869309729337},{""t"":491,""ax"":6.347842255544662,""ay"":30.924420496726036,""az"":10.3126974879086},{""t"":509,""ax"":1.9334806299224494,""ay"":30.74732439267635,""az"":11.618308961588143},{""t"":525,""ax"":-1.9761999738387763,""ay"":29.087039064860342,""az"":12.782125946223735},{""t"":542,""ax"":-3.197527336548269,""ay"":28.623017531776426,""az"":12.00586567915082},{""t"":559,""ax"":-6.180203131148219,""ay"":26.38662509139776,""az"":9.626785015758871},{""t"":575,""ax"":-8.592688636013865,""ay"":23.281946426677703,""az"":7.982428493958711},{""t"":592,""ax"":-8.750821680918335,""ay"":22.03122389652729,""az"":7.127569906467199},{""t"":609.0000000000146,""ax"":-7.0163131790280335,""ay"":21.412673480510712,""az"":6.154920805853605},{""t"":625,""ax"":-8.58956319746971,""ay"":19.898619162881374,""az"":2.6332436405092476},{""t"":642,""ax"":-9.558841360345482,""ay"":18.52867053384781,""az"":3.249340233632922},{""t"":659,""ax"":-10.952139885306357,""ay"":16.98343548053503,""az"":6.958129870128631},{""t"":675,""ax"":-11.587325794303416,""ay"":17.09947944225073,""az"":4.867822893986106},{""t"":691,""ax"":-15.667052437472343,""ay"":14.727813439029454,""az"":0.8112579306960105},{""t"":709,""ax"":-25.280880356502532,""ay"":9.385970765036344,""az"":-1.2363655034959316},{""t"":726,""ax"":-21.489075167667863,""ay"":10.252333912360667,""az"":7.578067356589436},{""t"":742,""ax"":-21.251981398773193,""ay"":10.022271941798925,""az"":7.912711983653902},{""t"":759,""ax"":-28.47202149914503,""ay"":8.172445454379917,""az"":3.5669255893468854},{""t"":775,""ax"":-30.120651460480687,""ay"":9.864880070650576,""az"":1.5922440572470427},{""t"":792,""ax"":-27.148191647207735,""ay"":11.854142501288651,""az"":1.1375877338796854},{""t"":809,""ax"":-20.445848556005952,""ay"":15.547614741665123,""az"":-2.3965146132737396},{""t"":825,""ax"":-14.462830961734056,""ay"":17.63592089937925,""az"":-6.293802622321247},{""t"":842,""ax"":-11.04628298085928,""ay"":17.13009903692007,""az"":-8.047092981570959},{""t"":858,""ax"":-9.354131273183226,""ay"":14.429452423745392,""az"":-16.534983272504807},{""t"":875,""ax"":-5.573510910707712,""ay"":12.381720268481969,""az"":-31.117787352097032},{""t"":892,""ax"":-1.3307333477154373,""ay"":11.897189031332731,""az"":-38.475496386015415},{""t"":909,""ax"":10.127876342564821,""ay"":9.139297266891598,""az"":-46.717098378729816},{""t"":925,""ax"":19.604415267276764,""ay"":3.4609017941251397,""az"":-38.720418072056766},{""t"":942,""ax"":22.997679403197765,""ay"":1.4062801716089248,""az"":-32.17521316950321},{""t"":959,""ax"":24.239058935463426,""ay"":-0.9115840987980365,""az"":-23.620277048778533},{""t"":975.0000000000146,""ax"":17.51619328071475,""ay"":-1.7712804817095398,""az"":-16.81709574829936},{""t"":992,""ax"":13.763919307279586,""ay"":-1.5057269265279174,""az"":-15.76384809336066}]","[{""t"":9,""gx"":-30.80530062853807,""gy"":-10.532046686001173,""gz"":3.935497370040225},{""t"":24,""gx"":-19.409423696506103,""gy"":-3.7088161980921956,""gz"":-5.556085255351749},{""t"":42,""gx"":-5.156391122859065,""gy"":5.88390402654792,""gz"":-19.526699752102516},{""t"":59,""gx"":-6.679987333748647,""gy"":12.019260613616211,""gz"":-23.759408961894437},{""t"":75,""gx"":-13.668914368940726,""gy"":17.11010198412384,""gz"":-25.372050775880297},{""t"":92,""gx"":-17.875441756096695,""gy"":15.75016180150282,""gz"":-31.48398579051097},{""t"":109.00000000001455,""gx"":-23.30213121205667,""gy"":0.5688160730053992,""gz"":-43.52503897644775},{""t"":125,""gx"":-30.626322351527055,""gy"":-19.34047464438212,""gz"":-57.499380622051234},{""t"":142,""gx"":-45.9808881340392,""gy"":-24.33455187114453,""gz"":-82.49799592770296},{""t"":159,""gx"":-55.07890842926587,""gy"":2.6583521002078636,""gz"":-134.32558746297562},{""t"":175,""gx"":-52.37144534793491,""gy"":14.721694114397103,""gz"":-166.3068554212931},{""t"":192,""gx"":-27.208939653148725,""gy"":-24.026261037672253,""gz"":-190.79123944471291},{""t"":209,""gx"":23.073132044659065,""gy"":-95.48384527586552,""gz"":-221.50157312303114},{""t"":225.00000000001455,""gx"":14.85845499214827,""gy"":-79.92112947839723,""gz"":-256.5871757194978},{""t"":242,""gx"":0.8520008386360053,""gy"":-63.09864676022263,""gz"":-275.6147167093193},{""t"":258,""gx"":21.12584340474114,""gy"":-86.97360032475888,""gz"":-277.4736483145866},{""t"":275,""gx"":100.09774734323585,""gy"":-148.03306678751753,""gz"":-257.7315329337984},{""t"":292,""gx"":147.93185704439628,""gy"":-137.00929173127867,""gz"":-249.98049765988452},{""t"":309,""gx"":170.0367261043887,""gy"":-44.45787889253142,""gz"":-254.26655064709425},{""t"":325,""gx"":202.05998606572345,""gy"":1.480783304511472,""gz"":-251.27973624380434},{""t"":342,""gx"":252.38942341787796,""gy"":23.036959362814677,""gz"":-234.6171345937214},{""t"":359.00000000001455,""gx"":299.40175207885915,""gy"":99.48542771433337,""gz"":-187.54806072111577},{""t"":375,""gx"":287.9468964633441,""gy"":156.90052380202664,""gz"":-145.1422165420663},{""t"":392,""gx"":274.0445381814034,""gy"":207.0520893678157,""gz"":-94.25722526320126},{""t"":409,""gx"":287.05268809720604,""gy"":250.2342801686855,""gz"":-20.834774893261045},{""t"":425,""gx"":288.96877472544804,""gy"":242.11523430229136,""gz"":37.60470272086699},{""t"":442,""gx"":284.81645684218716,""gy"":235.85154102203947,""gz"":92.17524017020881},{""t"":458,""gx"":261.7325757873218,""gy"":240.19280925849955,""gz"":145.08738378340945},{""t"":475.00000000001455,""gx"":203.23178698010918,""gy"":238.88048403213,""gz"":209.12293442227187},{""t"":491,""gx"":170.15110445222973,""gy"":228.40647090218548,""gz"":250.45552365628058},{""t"":509,""gx"":117.37391854683938,""gy"":211.40834303931481,""gz"":287.41998835001266},{""t"":525,""gx"":71.88862893897631,""gy"":196.6719230370672,""gz"":306.5333711573229},{""t"":542,""gx"":34.932920547760176,""gy"":183.90367668567205,""gz"":323.66056227475013},{""t"":559,""gx"":-1.653479835198484,""gy"":162.72970776803902,""gz"":325.52452089924657},{""t"":575,""gx"":-30.856923198285024,""gy"":160.0337364799866,""gz"":305.76046695084426},{""t"":592,""gx"":-62.59257755404887,""gy"":166.47419505595843,""gz"":293.1969623500094},{""t"":609.0000000000146,""gx"":-94.92516312251516,""gy"":167.22214175120985,""gz"":297.1164800655996},{""t"":625,""gx"":-109.85663966708003,""gy"":191.4018037149987,""gz"":289.653870019957},{""t"":642,""gx"":-145.0706498199429,""gy"":211.19876551482216,""gz"":264.8057237817207},{""t"":659,""gx"":-225.8778802299334,""gy"":186.5294199686784,""gz"":226.93517985307304},{""t"":675,""gx"":-244.79856974037924,""gy"":139.00119345930784,""gz"":229.94296293711486},{""t"":691,""gx"":-225.2686000352116,""gy"":143.80722874803064,""gz"":186.5263873646869},{""t"":709,""gx"":-229.15059269150169,""gy"":186.33980025694052,""gz"":99.21006863794432},{""t"":726,""gx"":-300.2926819541956,""gy"":165.5719543873564,""gz"":44.36658658408503},{""t"":742,""gx"":-324.1190592133547,""gy"":122.52336208665207,""gz"":-1.146672434985839},{""t"":759,""gx"":-329.15301791468085,""gy"":66.62585890045476,""gz"":-82.31030232931101},{""t"":775,""gx"":-360.4941059024714,""gy"":76.65452320594693,""gz"":-183.91868944146776},{""t"":792,""gx"":-383.979820646587,""gy"":75.57697890210738,""gz"":-224.04316847546292},{""t"":809,""gx"":-377.97635757371256,""gy"":44.13828751107735,""gz"":-252.39395866348687},{""t"":825,""gx"":-363.5196338179769,""gy"":-14.965671886644543,""gz"":-256.488274580316},{""t"":842,""gx"":-371.66416995035354,""gy"":-51.30598364873711,""gz"":-240.74255752441556},{""t"":858,""gx"":-358.45127828399063,""gy"":-118.86019503099084,""gz"":-249.00544717473016},{""t"":875,""gx"":-263.29983099427295,""gy"":-201.7500457415666,""gz"":-266.4222929544793},{""t"":892,""gx"":-202.5899677641814,""gy"":-139.86279450234827,""gz"":-247.85059878986442},{""t"":909,""gx"":-138.27651038836947,""gy"":6.826456044744516,""gz"":-205.21097089590376},{""t"":925,""gx"":-53.2317793908843,""gy"":78.91298672671418,""gz"":-151.7507250923771},{""t"":942,""gx"":24.21241101331178,""gy"":11.130720450715607,""gz"":-105.95074134869488},{""t"":959,""gx"":80.76940482236697,""gy"":-25.983262206589938,""gz"":-65.88158001678764},{""t"":975.0000000000146,""gx"":98.80558483529616,""gy"":23.075539686341497,""gz"":-40.20521870017389},{""t"":992,""gx"":123.21483677784582,""gy"":77.83101646029246,""gz"":-29.992176853131806}]","[{""t"":9,""alpha"":356.40630075857746,""beta"":4.772003909341111,""gamma"":6.829560316023687},{""t"":24,""alpha"":356.457347920865,""beta"":4.384798046897682,""gamma"":6.710808648071216},{""t"":42,""alpha"":356.2833849868016,""beta"":4.1881584339040305,""gamma"":6.7432224805809495},{""t"":59,""alpha"":355.8371882082709,""beta"":4.056323260842028,""gamma"":6.94310584568223},{""t"":75,""alpha"":355.4957095778156,""beta"":3.8542523744075434,""gamma"":7.195190266108811},{""t"":92,""alpha"":355.1041503627076,""beta"":3.5661857464412146,""gamma"":7.470901060715607},{""t"":109.00000000001455,""alpha"":354.4237674230117,""beta"":3.058921359266158,""gamma"":7.709459014309701},{""t"":125,""alpha"":353.73152685959707,""beta"":2.5718207854276485,""gamma"":7.595866665104997},{""t"":142,""alpha"":352.77637132469295,""beta"":1.862846120381249,""gamma"":7.28468057414088},{""t"":159,""alpha"":350.77320480998196,""beta"":0.5761148955784313,""gamma"":7.051132130263903},{""t"":175,""alpha"":348.6186917237978,""beta"":-0.5190979944956973,""gamma"":7.230831690124586},{""t"":192,""alpha"":346.03298727785307,""beta"":-1.480450312144075,""gamma"":7.165032748152168},{""t"":209,""alpha"":341.9444926185353,""beta"":-1.9704083594888857,""gamma"":5.750327002392719},{""t"":225.00000000001455,""alpha"":338.3357802867474,""beta"":-1.9439488128615663,""gamma"":4.254763846418346},{""t"":242,""alpha"":334.31536216154177,""beta"":-2.106281531468994,""gamma"":3.0842696997925407},{""t"":258,""alpha"":330.1430826528399,""beta"":-2.1659601587840567,""gamma"":1.8378877392726156},{""t"":275,""alpha"":324.74881025090417,""beta"":-1.0773245876539168,""gamma"":-0.7098158078356066},{""t"":292,""alpha"":321.0230270745332,""beta"":0.951944084878659,""gamma"":-2.9492435065606655},{""t"":309,""alpha"":316.2002194892538,""beta"":4.488739276389991,""gamma"":-4.586631813870482},{""t"":325,""alpha"":312.61182860905745,""beta"":7.558659893432953,""gamma"":-4.487940606567072},{""t"":342,""alpha"":309.1463328143991,""beta"":11.212256738032913,""gamma"":-3.7604160949038494},{""t"":359.00000000001455,""alpha"":305.0494477830891,""beta"":17.038387790640105,""gamma"":-1.604840592519152},{""t"":375,""alpha"":302.41375045112454,""beta"":21.507047921106217,""gamma"":1.2044304336424876},{""t"":392,""alpha"":300.2148692288721,""beta"":25.596749404266134,""gamma"":4.8213528613570835},{""t"":409,""alpha"":298.04759486943107,""beta"":31.02803794906579,""gamma"":10.499482642505978},{""t"":425,""alpha"":297.0623049307219,""beta"":35.284461741775466,""gamma"":14.760071985561012},{""t"":442,""alpha"":296.68326162462785,""beta"":39.71589323885847,""gamma"":18.557041895657342},{""t"":458,""alpha"":297.0084269957069,""beta"":44.20576238697325,""gamma"":21.91730286176952},{""t"":475.00000000001455,""alpha"":299.062708403507,""beta"":49.92767850671959,""gamma"":25.224297597327045},{""t"":491,""alpha"":302.1440247136007,""beta"":53.95295222526813,""gamma"":26.306131395641685},{""t"":509,""alpha"":308.6814054239957,""beta"":58.949553796204775,""gamma"":25.25117226355615},{""t"":525,""alpha"":315.8256626891684,""beta"":62.045384813688365,""gamma"":22.088783469216605},{""t"":542,""alpha"":325.1813250154431,""beta"":64.37115389110687,""gamma"":16.5896583497293},{""t"":559,""alpha"":340.3561232184091,""beta"":66.00803169694838,""gamma"":6.271868434339479},{""t"":575,""alpha"":352.0617416063529,""beta"":65.94365390594602,""gamma"":-2.0243359278838775},{""t"":592,""alpha"":2.5845698561572825,""beta"":64.81390895913246,""gamma"":-9.129031496190626},{""t"":609.0000000000146,""alpha"":14.62074516388821,""beta"":61.890372254222335,""gamma"":-16.605468723398527},{""t"":625,""alpha"":22.14951131234538,""beta"":59.02787404939412,""gamma"":-20.47532691780871},{""t"":642,""alpha"":28.09784572460107,""beta"":55.73482768563875,""gamma"":-22.45072674700527},{""t"":659,""alpha"":33.20911148156326,""beta"":50.454557051352964,""gamma"":-22.413837255373817},{""t"":675,""alpha"":35.95257097844578,""beta"":45.81900987019574,""gamma"":-22.041089228333632},{""t"":691,""alpha"":38.235127299753216,""beta"":41.33764634112344,""gamma"":-21.56987217465227},{""t"":709,""alpha"":39.29845709280747,""beta"":37.43709074139061,""gamma"":-19.77394270760705},{""t"":726,""alpha"":38.84109225874964,""beta"":32.014058148759446,""gamma"":-15.825887915137157},{""t"":742,""alpha"":37.90033752240847,""beta"":27.333360033126393,""gamma"":-13.17640527842741},{""t"":759,""alpha"":36.11988065292496,""beta"":22.663218468394383,""gamma"":-11.042009113881617},{""t"":775,""alpha"":32.01310273918775,""beta"":16.36411216491813,""gamma"":-8.343323221849554},{""t"":792,""alpha"":28.128060933042455,""beta"":11.179204922071905,""gamma"":-6.2342301348407485},{""t"":809,""alpha"":23.963469497247285,""beta"":5.791180895023579,""gamma"":-4.697108172294416},{""t"":825,""alpha"":18.23852275818765,""beta"":-1.1702401195837777,""gamma"":-4.184107498366153},{""t"":842,""alpha"":14.080455916067821,""beta"":-6.392547803150612,""gamma"":-4.948284414533908},{""t"":858,""alpha"":9.837584048290326,""beta"":-11.52042721045326,""gamma"":-6.8536476867303495},{""t"":875,""alpha"":3.5222489226065337,""beta"":-16.939131342213482,""gamma"":-11.778395444147263},{""t"":892,""alpha"":358.64760672429327,""beta"":-19.370160807996612,""gamma"":-16.02631865007373},{""t"":909,""alpha"":354.3589651187356,""beta"":-20.80701236159048,""gamma"":-18.50789662423971},{""t"":925,""alpha"":350.0907293055454,""beta"":-21.45247482921669,""gamma"":-18.87520970949063},{""t"":942,""alpha"":348.0424540489679,""beta"":-21.041289314153076,""gamma"":-18.886511176915935},{""t"":959,""alpha"":347.05026196608287,""beta"":-19.825472624652,""gamma"":-19.4451151258076},{""t"":975.0000000000146,""alpha"":346.6954292583152,""beta"":-17.78354901113107,""gamma"":-19.704058872161546},{""t"":992,""alpha"":346.74120904251095,""beta"":-16.034851362713777,""gamma"":-18.908979710714473}]",[],[]
