label,ax_1,ay_1,az_1,gx_1,gy_1,gz_1,alpha_1,beta_1,gamma_1,ax_2,ay_2,az_2,gx_2,gy_2,gz_2,alpha_2,beta_2,gamma_2,ax_3,ay_3,az_3,gx_3,gy_3,gz_3,alpha_3,beta_3,gamma_3,ax_4,ay_4,az_4,gx_4,gy_4,gz_4,alpha_4,beta_4,gamma_4,ax_5,ay_5,az_5,gx_5,gy_5,gz_5,alpha_5,beta_5,gamma_5,ax_6,ay_6,az_6,gx_6,gy_6,gz_6,alpha_6,beta_6,gamma_6,ax_7,ay_7,az_7,gx_7,gy_7,gz_7,alpha_7,beta_7,gamma_7,ax_8,ay_8,az_8,gx_8,gy_8,gz_8,alpha_8,beta_8,gamma_8,ax_9,ay_9,az_9,gx_9,gy_9,gz_9,alpha_9,beta_9,gamma_9,ax_10,ay_10,az_10,gx_10,gy_10,gz_10,alpha_10,beta_10,gamma_10,ax_11,ay_11,az_11,gx_11,gy_11,gz_11,alpha_11,beta_11,gamma_11,ax_12,ay_12,az_12,gx_12,gy_12,gz_12,alpha_12,beta_12,gamma_12,ax_13,ay_13,az_13,gx_13,gy_13,gz_13,alpha_13,beta_13,gamma_13,ax_14,ay_14,az_14,gx_14,gy_14,gz_14,alpha_14,beta_14,gamma_14,ax_15,ay_15,az_15,gx_15,gy_15,gz_15,alpha_15,beta_15,gamma_15,ax_16,ay_16,az_16,gx_16,gy_16,gz_16,alpha_16,beta_16,gamma_16,ax_17,ay_17,az_17,gx_17,gy_17,gz_17,alpha_17,beta_17,gamma_17,ax_18,ay_18,az_18,gx_18,gy_18,gz_18,alpha_18,beta_18,gamma_18,ax_19,ay_19,az_19,gx_19,gy_19,gz_19,alpha_19,beta_19,gamma_19,ax_20,ay_20,az_20,gx_20,gy_20,gz_20,alpha_20,beta_20,gamma_20,ax_21,ay_21,az_21,gx_21,gy_21,gz_21,alpha_21,beta_21,gamma_21,ax_22,ay_22,az_22,gx_22,gy_22,gz_22,alpha_22,beta_22,gamma_22,ax_23,ay_23,az_23,gx_23,gy_23,gz_23,alpha_23,beta_23,gamma_23,ax_24,ay_24,az_24,gx_24,gy_24,gz_24,alpha_24,beta_24,gamma_24,ax_25,ay_25,az_25,gx_25,gy_25,gz_25,alpha_25,beta_25,gamma_25,ax_26,ay_26,az_26,gx_26,gy_26,gz_26,alpha_26,beta_26,gamma_26,ax_27,ay_27,az_27,gx_27,gy_27,gz_27,alpha_27,beta_27,gamma_27,ax_28,ay_28,az_28,gx_28,gy_28,gz_28,alpha_28,beta_28,gamma_28,ax_29,ay_29,az_29,gx_29,gy_29,gz_29,alpha_29,beta_29,gamma_29,ax_30,ay_30,az_30,gx_30,gy_30,gz_30,alpha_30,beta_30,gamma_30,ax_31,ay_31,az_31,gx_31,gy_31,gz_31,alpha_31,beta_31,gamma_31,ax_32,ay_32,az_32,gx_32,gy_32,gz_32,alpha_32,beta_32,gamma_32,ax_33,ay_33,az_33,gx_33,gy_33,gz_33,alpha_33,beta_33,gamma_33,ax_34,ay_34,az_34,gx_34,gy_34,gz_34,alpha_34,beta_34,gamma_34,ax_35,ay_35,az_35,gx_35,gy_35,gz_35,alpha_35,beta_35,gamma_35,ax_36,ay_36,az_36,gx_36,gy_36,gz_36,alpha_36,beta_36,gamma_36,ax_37,ay_37,az_37,gx_37,gy_37,gz_37,alpha_37,beta_37,gamma_37,ax_38,ay_38,az_38,gx_38,gy_38,gz_38,alpha_38,beta_38,gamma_38,ax_39,ay_39,az_39,gx_39,gy_39,gz_39,alpha_39,beta_39,gamma_39,ax_40,ay_40,az_40,gx_40,gy_40,gz_40,alpha_40,beta_40,gamma_40,ax_41,ay_41,az_41,gx_41,gy_41,gz_41,alpha_41,beta_41,gamma_41,ax_42,ay_42,az_42,gx_42,gy_42,gz_42,alpha_42,beta_42,gamma_42,ax_43,ay_43,az_43,gx_43,gy_43,gz_43,alpha_43,beta_43,gamma_43,ax_44,ay_44,az_44,gx_44,gy_44,gz_44,alpha_44,beta_44,gamma_44,ax_45,ay_45,az_45,gx_45,gy_45,gz_45,alpha_45,beta_45,gamma_45,ax_46,ay_46,az_46,gx_46,gy_46,gz_46,alpha_46,beta_46,gamma_46,ax_47,ay_47,az_47,gx_47,gy_47,gz_47,alpha_47,beta_47,gamma_47,ax_48,ay_48,az_48,gx_48,gy_48,gz_48,alpha_48,beta_48,gamma_48,ax_49,ay_49,az_49,gx_49,gy_49,gz_49,alpha_49,beta_49,gamma_49,ax_50,ay_50,az_50,gx_50,gy_50,gz_50,alpha_50,beta_50,gamma_50,ax_51,ay_51,az_51,gx_51,gy_51,gz_51,alpha_51,beta_51,gamma_51,ax_52,ay_52,az_52,gx_52,gy_52,gz_52,alpha_52,beta_52,gamma_52,ax_53,ay_53,az_53,gx_53,gy_53,gz_53,alpha_53,beta_53,gamma_53,ax_54,ay_54,az_54,gx_54,gy_54,gz_54,alpha_54,beta_54,gamma_54,ax_55,ay_55,az_55,gx_55,gy_55,gz_55,alpha_55,beta_55,gamma_55,ax_56,ay_56,az_56,gx_56,gy_56,gz_56,alpha_56,beta_56,gamma_56,ax_57,ay_57,az_57,gx_57,gy_57,gz_57,alpha_57,beta_57,gamma_57,ax_58,ay_58,az_58,gx_58,gy_58,gz_58,alpha_58,beta_58,gamma_58,ax_59,ay_59,az_59,gx_59,gy_59,gz_59,alpha_59,beta_59,gamma_59,ax_60,ay_60,az_60,gx_60,gy_60,gz_60,alpha_60,beta_60,gamma_60
move_1,0.2019691178910434,-0.18195961843281983,1.228736908313632,-30.80530062853807,-10.532046686001173,3.935497370040225,356.40630075857746,4.772003909341111,6.829560316023687,-1.2204432733513415,-0.07040178915522992,-0.7796890724778175,-19.409423696506103,-3.7088161980921956,-5.556085255351749,356.457347920865,4.384798046897682,6.710808648071216,-2.260228073996305,-0.112044443750754,-1.3588812915742396,-5.156391122859065,5.88390402654792,-19.526699752102516,356.2833849868016,4.1881584339040305,6.7432224805809495,-1.7033825651340186,-0.020975933337584136,-0.09450491460263728,-6.679987333748647,12.019260613616211,-23.759408961894437,355.8371882082709,4.056323260842028,6.94310584568223,-1.4653729965686797,-0.20945662410221993,1.2273071677714587,-13.668914368940726,17.11010198412384,-25.372050775880297,355.4957095778156,3.8542523744075434,7.195190266108811,-2.1976767791457474,-0.326294512674585,1.3268126671403646,-17.875441756096695,15.75016180150282,-31.48398579051097,355.1041503627076,3.5661857464412146,7.470901060715607,-4.225483313842117,-0.4427495759418234,1.999322052359581,-23.30213121205667,0.5688160730053992,-43.52503897644775,354.4237674230117,3.058921359266158,7.709459014309701,-7.474269712984562,-1.2342547949522733,2.9851947916835546,-30.626322351527055,-19.34047464438212,-57.499380622051234,353.73152685959707,2.5718207854276485,7.595866665104997,-9.83022259876728,-2.150385012747347,3.2454397190630435,-45.9808881340392,-24.33455187114453,-82.49799592770296,352.77637132469295,1.862846120381249,7.28468057414088,-14.40463479335308,-3.9826112538069482,0.8692547771126031,-55.07890842926587,2.6583521002078636,-134.32558746297562,350.77320480998196,0.5761148955784313,7.051132130263903,-17.178469392335415,-3.7039419042035937,-1.7715397171676157,-52.37144534793491,14.721694114397103,-166.3068554212931,348.6186917237978,-0.5190979944956973,7.230831690124586,-17.04438474701643,-3.387074341370165,-3.0059914959967133,-27.208939653148725,-24.026261037672253,-190.79123944471291,346.03298727785307,-1.480450312144075,7.165032748152168,-15.605618017822502,-3.5584342398554085,-7.756515459769964,23.073132044659065,-95.48384527586552,-221.50157312303114,341.9444926185353,-1.9704083594888857,5.750327002392719,-15.234066678643226,-3.586529284483194,-11.16748827086091,14.85845499214827,-79.92112947839723,-256.5871757194978,338.3357802867474,-1.9439488128615663,4.254763846418346,-13.540969799071549,-3.3054443981707093,-11.895611991274356,0.8520008386360053,-63.09864676022263,-275.6147167093193,334.31536216154177,-2.106281531468994,3.0842696997925407,-6.433570573973656,-2.523021516814828,-17.37210512777567,21.12584340474114,-86.97360032475888,-277.4736483145866,330.1430826528399,-2.1659601587840567,1.8378877392726156,1.1009948369543998,-0.9536692364640533,-26.38748550761938,100.09774734323585,-148.03306678751753,-257.7315329337984,324.74881025090417,-1.0773245876539168,-0.7098158078356066,3.74714274802655,0.074789064328745,-30.28363486802578,147.93185704439628,-137.00929173127867,-249.98049765988452,321.0230270745332,0.951944084878659,-2.9492435065606655,5.528152596589923,4.149907848376036,-31.87015353336334,170.0367261043887,-44.45787889253142,-254.26655064709425,316.2002194892538,4.488739276389991,-4.586631813870482,9.444615261706709,9.577657119974493,-30.92315792944431,202.05998606572345,1.480783304511472,-251.27973624380434,312.61182860905745,7.558659893432953,-4.487940606567072,12.287359730786084,12.523933275198935,-29.883115793037412,252.38942341787796,23.036959362814677,-234.6171345937214,309.1463328143991,11.212256738032913,-3.7604160949038494,16.88209224434495,18.5848197065711,-27.101621619212626,299.40175207885915,99.48542771433337,-187.54806072111577,305.0494477830891,17.038387790640105,-1.604840592519152,18.175636848133802,22.791083648419377,-17.84661532164812,287.9468964633441,156.90052380202664,-145.1422165420663,302.41375045112454,21.507047921106217,1.2044304336424876,18.53970279999375,24.720106422150135,-13.367730370450019,274.0445381814034,207.0520893678157,-94.25722526320126,300.2148692288721,25.596749404266134,4.8213528613570835,18.162170632839203,27.718126208615303,-10.365471631240844,287.05268809720604,250.2342801686855,-20.834774893261045,298.04759486943107,31.02803794906579,10.499482642505978,16.466055282229185,30.254027665269373,-2.823462260982394,288.96877472544804,242.11523430229136,37.60470272086699,297.0623049307219,35.284461741775466,14.760071985561012,15.115273125958442,30.87925799744129,-0.1966676504820585,284.81645684218716,235.85154102203947,92.17524017020881,296.68326162462785,39.71589323885847,18.557041895657342,11.430712506312132,32.134846087801456,5.07486814609766,261.7325757873218,240.19280925849955,145.08738378340945,297.0084269957069,44.20576238697325,21.91730286176952,8.296445343536138,31.525393170475958,9.747869309729337,203.23178698010918,238.88048403213,209.12293442227187,299.062708403507,49.92767850671959,25.224297597327045,6.347842255544662,30.924420496726036,10.3126974879086,170.15110445222973,228.40647090218548,250.45552365628058,302.1440247136007,53.95295222526813,26.306131395641685,1.9334806299224494,30.74732439267635,11.618308961588143,117.37391854683938,211.40834303931481,287.41998835001266,308.6814054239957,58.949553796204775,25.25117226355615,-1.9761999738387763,29.087039064860342,12.782125946223735,71.88862893897631,196.6719230370672,306.5333711573229,315.8256626891684,62.045384813688365,22.088783469216605,-3.197527336548269,28.623017531776426,12.00586567915082,34.932920547760176,183.90367668567205,323.66056227475013,325.1813250154431,64.37115389110687,16.5896583497293,-6.180203131148219,26.38662509139776,9.626785015758871,-1.653479835198484,162.72970776803902,325.52452089924657,340.3561232184091,66.00803169694838,6.271868434339479,-8.592688636013865,23.281946426677703,7.982428493958711,-30.856923198285024,160.0337364799866,305.76046695084426,352.0617416063529,65.94365390594602,-2.0243359278838775,-8.750821680918335,22.03122389652729,7.127569906467199,-62.59257755404887,166.47419505595843,293.1969623500094,2.5845698561572825,64.81390895913246,-9.129031496190626,-7.0163131790280335,21.412673480510712,6.154920805853605,-94.92516312251516,167.22214175120985,297.1164800655996,14.62074516388821,61.890372254222335,-16.605468723398527,-8.58956319746971,19.898619162881374,2.6332436405092476,-109.85663966708003,191.4018037149987,289.653870019957,22.14951131234538,59.02787404939412,-20.47532691780871,-9.558841360345482,18.52867053384781,3.249340233632922,-145.0706498199429,211.19876551482216,264.8057237817207,28.09784572460107,55.73482768563875,-22.45072674700527,-10.952139885306357,16.98343548053503,6.958129870128631,-225.8778802299334,186.5294199686784,226.93517985307304,33.20911148156326,50.454557051352964,-22.413837255373817,-11.587325794303416,17.09947944225073,4.867822893986106,-244.79856974037924,139.00119345930784,229.94296293711486,35.95257097844578,45.81900987019574,-22.041089228333632,-15.667052437472343,14.727813439029454,0.8112579306960105,-225.2686000352116,143.80722874803064,186.5263873646869,38.235127299753216,41.33764634112344,-21.56987217465227,-25.280880356502532,9.385970765036344,-1.2363655034959316,-229.15059269150169,186.33980025694052,99.21006863794432,39.29845709280747,37.43709074139061,-19.77394270760705,-21.489075167667863,10.252333912360667,7.578067356589436,-300.2926819541956,165.5719543873564,44.36658658408503,38.84109225874964,32.014058148759446,-15.825887915137157,-21.251981398773193,10.022271941798925,7.912711983653902,-324.1190592133547,122.52336208665207,-1.146672434985839,37.90033752240847,27.333360033126393,-13.17640527842741,-28.47202149914503,8.172445454379917,3.5669255893468854,-329.15301791468085,66.62585890045476,-82.31030232931101,36.11988065292496,22.663218468394383,-11.042009113881617,-30.120651460480687,9.864880070650576,1.5922440572470427,-360.4941059024714,76.65452320594693,-183.91868944146776,32.01310273918775,16.36411216491813,-8.343323221849554,-27.148191647207735,11.854142501288651,1.1375877338796854,-383.979820646587,75.57697890210738,-224.04316847546292,28.128060933042455,11.179204922071905,-6.2342301348407485,-20.445848556005952,15.547614741665123,-2.3965146132737396,-377.97635757371256,44.13828751107735,-252.39395866348687,23.963469497247285,5.791180895023579,-4.697108172294416,-14.462830961734056,17.63592089937925,-6.293802622321247,-363.5196338179769,-14.965671886644543,-256.488274580316,18.23852275818765,-1.1702401195837777,-4.184107498366153,-11.04628298085928,17.13009903692007,-8.047092981570959,-371.66416995035354,-51.30598364873711,-240.74255752441556,14.080455916067821,-6.392547803150612,-4.948284414533908,-9.354131273183226,14.429452423745392,-16.534983272504807,-358.45127828399063,-118.86019503099084,-249.00544717473016,9.837584048290326,-11.52042721045326,-6.8536476867303495,-5.573510910707712,12.381720268481969,-31.117787352097032,-263.29983099427295,-201.7500457415666,-266.4222929544793,3.5222489226065337,-16.939131342213482,-11.778395444147263,-1.3307333477154373,11.897189031332731,-38.475496386015415,-202.5899677641814,-139.86279450234827,-247.85059878986442,358.64760672429327,-19.370160807996612,-16.02631865007373,10.127876342564821,9.139297266891598,-46.717098378729816,-138.27651038836947,6.826456044744516,-205.21097089590376,354.3589651187356,-20.80701236159048,-18.50789662423971,19.604415267276764,3.4609017941251397,-38.720418072056766,-53.2317793908843,78.91298672671418,-151.7507250923771,350.0907293055454,-21.45247482921669,-18.87520970949063,22.997679403197765,1.4062801716089248,-32.17521316950321,24.21241101331178,11.130720450715607,-105.95074134869488,348.0424540489679,-21.041289314153076,-18.886511176915935,24.239058935463426,-0.9115840987980365,-23.620277048778533,80.76940482236697,-25.983262206589938,-65.88158001678764,347.05026196608287,-19.825472624652,-19.4451151258076,17.51619328071475,-1.7712804817095398,-16.81709574829936,98.80558483529616,23.075539686341497,-40.20521870017389,346.6954292583152,-17.78354901113107,-19.704058872161546,13.763919307279586,-1.5057269265279174,-15.76384809336066,123.21483677784582,77.83101646029246,-29.992176853131806,346.74120904251095,-16.034851362713777,-18.908979710714473
move_1,-4.406868347257375,0.479664142569527,5.859378939643502,-54.38281653019319,5.55689249833428,-11.178948416445067,353.6076632845241,6.063411982117813,3.5526591013946716,-6.685892307138443,-0.08631568986289202,6.055289634278417,-64.81842692152931,1.7156296474471342,-33.944387269184226,353.34981131802886,5.1205341960967425,3.645689173989902,-11.934831071984767,-0.8400654344420879,3.8932507163554426,-59.63998239850074,-0.9221427726263637,-86.82675808779277,352.2330217792493,3.825126676880193,3.7249980426004483,-14.52947697855234,-0.9244670343119651,3.6939737601578235,-75.98109387454035,4.24574035695466,-125.27842817140343,350.70106676845325,2.7190755980200154,3.841522761605782,-15.010789838176965,-0.9888979323640466,3.215807966387272,-94.917042027592,-1.4197534298432923,-152.42127208395394,348.6942005857289,1.286486011442063,3.952565372773637,-14.839979682528972,-0.6030391047604382,-0.6701777274012565,-82.14273046821391,-40.635612825438486,-177.46104610954418,345.52128817115755,-0.7982241777949857,3.5861253173617103,-14.436665423864126,-1.8263132176235317,-7.907312754958868,-48.78765875080756,-71.83518270872095,-189.05455456521045,342.8188024876104,-1.9280345001581072,2.6676951730407805,-14.137165759938954,-3.1075299624979493,-9.97047044289112,-39.75503410178918,-89.49857099675086,-202.45777628298498,339.9085079982793,-2.658748472462615,1.314699839474289,-14.019188199812174,-5.40603720600605,-13.591152172344922,-42.96117953970652,-89.1281834984394,-224.68388120074513,336.71832001559534,-3.315775486558039,-0.20176459261689889,-11.700704336202143,-5.493609106475114,-22.262626760303974,-7.562423868852199,-108.51459628763173,-253.43203813430208,331.85633790377796,-3.845063738183796,-2.443151540484659,-8.76541660798192,-4.597217023850977,-28.200265582191943,71.033058952973,-126.11731200526441,-260.7992987391313,328.0328933544085,-3.1597374319834852,-4.463359697416285,-6.293185367205739,-2.0641605813644825,-34.271119280827044,149.59425678648566,-110.93061178198366,-280.0898566535117,322.878374510007,-0.29147810031046956,-7.086411601393725,-3.049252545574307,1.1074413096800446,-31.411425430512427,170.54920885819308,-67.75852283089631,-287.3121260026398,318.9768917328939,2.686568054248547,-8.378091272020194,-1.1522779380112886,3.7713346477359533,-30.542311523175236,191.86890669195753,-9.058988325440986,-290.73181047476845,315.07119434841815,6.0147179200895255,-8.658273269006436,3.5623134193763133,9.449997539266944,-27.692404907381533,223.7565464171325,37.331713720119915,-281.23874911342114,309.9201763333706,10.9792485310954,-7.528452697071518,10.08239118719697,13.213395548784732,-21.28641207616329,238.23276353275935,42.09868032679024,-263.13970403937117,306.16124768789274,14.916448731303273,-6.083872062484164,12.940980291140079,15.045001904380321,-19.715822801363466,255.25037109514287,55.45921336225218,-230.4944597314584,302.6451151818703,18.947748398248006,-4.344110163628253,15.937902345496415,19.305398418432475,-16.659940023994444,265.6239531235315,82.90506837204656,-179.72928363101371,298.5127856440114,24.42221047240737,-1.4577075055032689,16.44205715152621,22.10590007506609,-11.700194633114338,262.47892421830744,107.04459614427242,-131.39107864834966,295.91163576024144,28.394107740717647,1.1219276442855568,16.02373938499689,23.480882606613633,-10.11040498328209,260.9719659213492,134.07246065233494,-83.52827532248602,293.85312598202876,32.254509366654766,3.9671080119235427,14.035670548057555,24.18243045479059,-6.400992246451974,254.16407048878736,158.00702810794706,-32.22840810815066,291.8222203642678,37.29184479777802,8.0944196086148,12.100518477791548,23.56495088287592,-1.2464368156552315,230.89181281661305,165.53665596972579,-2.990016267906751,290.703730206278,40.85725833822905,11.237450137514646,11.007565419930218,23.100417308616638,0.43987259573340415,202.39492488224252,177.9233952748407,14.255743731860711,289.8590294708713,44.05303800201542,14.37626052053493,8.024128285568953,23.139715884304046,1.360732472398877,180.12518871606432,198.33816134547013,43.82188241287109,289.0590256323692,47.83383258801082,18.733647293027822,7.8806632329642765,23.62608485827446,1.34435241548419,173.46761208675613,207.49381136181879,80.90971739848653,288.9787866731102,50.65210181645879,21.844665970991795,7.160536941045522,23.913300210165975,2.1305910557359455,157.87597043815285,216.3551895079666,118.01852447994851,289.63126847163613,53.54781532038125,24.517822843887313,4.34365522749722,23.159173448967934,4.400753663769364,136.34834798567488,217.54106061204257,145.13826869272603,291.0894848027795,56.40169818315713,26.591140216119474,2.0164720707334576,22.621352520179748,5.373890840160846,107.45705760787115,209.419788103979,174.42788204254657,294.36473826900277,60.04096204414542,28.092656352282578,1.5317641618430613,22.53199548985958,5.230037080499529,93.60425234835887,199.80214409217066,197.01627385426255,298.0290329370091,62.678418634519744,27.94999762170127,-0.22164354017600416,22.41526413040161,5.059402865940332,79.71873731291141,195.45625864783162,213.45298748811481,302.93438424335346,65.26862344504087,26.49623622922184,-2.5992279736608266,21.87073289031982,5.499743663707375,43.338772887592334,209.66471868761565,227.2938330863904,311.8158959920964,68.23946569035718,22.350675940588182,-2.927511248999834,21.538104863774777,5.069088978174329,17.687148808605077,221.60204520572202,238.04900412332933,320.5954072061145,69.85585076308912,17.399504399750864,-3.883487154971063,21.384691248607634,4.138275278249383,-1.9695119410430337,219.1706481253592,249.44350818733813,331.07311906635266,70.86179613086196,10.855867655714292,-4.708951013413071,21.02021846951246,3.2226433653652666,-16.875751363511533,202.99288062332045,259.51896611883404,346.8160378089932,71.16357211013427,0.18423914564378677,-5.297451743602752,20.684305429947376,3.126518156084418,-37.321284021257306,209.14061095184388,256.8230631326733,358.5529524087762,70.50883543071625,-7.8302885467006265,-6.917514951145648,19.299182612657546,3.564693884772062,-67.61612021689072,221.58147267594194,246.3491866065122,8.841373296766182,69.02119273324055,-14.242338811571745,-6.121568571349978,18.094113580179215,5.485253366062045,-133.5939922405972,232.19706196700247,251.1129703450293,19.6577294322682,65.66143815506351,-19.709084536598937,-6.6132362362504,16.97440929351449,5.526581401750445,-173.74852410694044,243.35477703286526,245.3291661558625,25.755611957837193,62.15295945444904,-21.60944703265445,-9.908322906535863,15.790328104007243,3.7634281123951077,-192.14544739107302,237.08526443144052,229.05891789246178,30.358852790457764,58.24851765866616,-21.96834514537942,-12.44167935488224,14.715296487283705,4.99153870550394,-218.09691506707654,165.27183587522606,205.58499205485364,34.812155831210504,52.88998634172578,-21.504328143542086,-13.813376873409748,13.872004418945311,6.483923627638816,-250.52327913284708,115.21025122156274,194.36273170133424,37.22229473944141,48.50717216255987,-21.31652962998399,-20.054775354754923,10.950497378796339,2.5456384222924706,-261.5135726017745,123.57809355866378,159.9810347403508,38.84062266082308,43.91617974151136,-20.749867421873386,-26.372577861344812,8.940112080630659,-0.6059457859873771,-261.7204453713559,145.00700611725674,80.67495013633486,39.54137929424984,38.21232185491465,-18.47768811018639,-27.497522971272467,7.979044112217426,0.6535527558147907,-290.08753239073945,129.01456896815708,20.04597000639461,38.95649885192699,34.04133013113764,-16.042398802456816,-29.70247514824867,6.830962456852197,2.5932564980357884,-330.6880892702629,97.17636615219467,-59.79573803233371,37.22913641631595,29.60610107381213,-13.440303428846182,-26.55004338322878,8.617645382615923,-1.8563515052735804,-342.11188118543265,75.81065333399185,-142.08906734155724,33.392372191297426,23.307269159339814,-10.034324732690584,-23.719271676015854,9.397301137346028,-4.159239740344882,-335.1844574423956,48.77274161766025,-182.0238173807878,29.95506259483919,18.68681084511745,-7.835556662364893,-16.97133237028718,11.645758109527826,-3.890630304723978,-337.2954503487931,2.9462755230185778,-196.3555213539555,26.339269865784818,14.009751285465782,-6.4216176642553755,-11.091160233461856,12.783171071362494,-9.25949367211163,-319.97868050076306,-55.04613718162815,-203.3323137043134,21.58196899938685,7.899975708081849,-6.107835784323589,-8.232683357721566,11.393986995983123,-11.43522852243185,-337.28624325379195,-72.52120690895704,-216.8218280320619,17.898217377150445,3.403660135017791,-6.685778679363099,-2.9542759218066927,6.4579404605984685,-13.87396373631954,-397.5062999581235,-121.5804817924885,-238.385814411681,13.792657947530767,-1.6480344820778583,-8.05922273231195,2.5391096050456166,10.648951888257265,-35.09523669309616,-301.4669007555475,-157.69577638746958,-214.9151124233611,7.9057408378637515,-8.22448288054012,-11.529740307079372,6.969401790249347,10.579834512889384,-47.058122477698326,-133.37927841384868,-91.48046649764593,-158.93284658956395,4.42590334518075,-10.721447837557443,-14.069131407930668,11.09764375026226,2.943271712711453,-40.12438821315765,-82.81405610135613,2.127071598590534,-126.16165359335612,1.9518087702150477,-11.626615983990513,-15.204808764009792,14.981419951307773,-5.3563054991096255,-23.613685979950425,-80.60837628249475,41.790153851791594,-103.96764373450586,359.2353207608137,-12.65818582207661,-15.124633617194874,16.764475918745994,-6.567672754949331,-21.122598647534847,-30.280315213457964,14.07082233649814,-77.73842641590376,357.63754740919507,-13.158979305072014,-15.038355560532354,16.79667255347371,-5.650138807836175,-19.021703057360646,28.891812887275243,-14.589567519997791,-52.85615996766862,356.6826692474069,-12.880172204605753,-15.28692922885485,13.28052204259634,-4.8291447882846,-13.08249420967698,59.60081809379989,1.0026636593082325,-29.202460136011176,356.1314989627,-11.771785739519384,-15.626857219987663,11.591267809927462,-3.6886172015607355,-11.737220587694644,83.16592012663851,33.6949863267358,-12.319854677667534,356.1221165967475,-10.658617089461709,-15.371438263948654,7.383399940013885,-1.657656732878089,-8.413484161508082,102.01039838632535,56.06472329255215,-3.1910867917881713,356.3843123785904,-9.276023802563971,-14.632293965221514
